text,label_name
flashback arotile death nddc scandal real madrid league title story week,['news_&_social_concern']
push mask little nose pinch push glass pin place stop glass steam askcroft sports,['fitness_&_health']
fold tissue mask wash lens soap,['fitness_&_health']
nowplaying pt kanye west sundayservice,['music' 'sports']
nowplaye studeo ve love sta music indiemusic,['music']
drink wish,['diaries_&_daily_life' 'food_&_dining']
august alsina rick ross entanglement lyric actually like song,['celebrity_&_pop_culture' 'music']
tryna break internet workout sheesh strikklyhiphop joiechavis,['fitness_&_health']
catch matrix rick ross entanglement,['celebrity_&_pop_culture' 'diaries_&_daily_life' 'music']
july rockie come hand bid fred mcgriff,['sports']
august alsina release entanglement song feat rick ross aoc,['celebrity_&_pop_culture' 'music']
ohhh august alsina turn mess jada smith hot track entanglement feature rick ross tell man get to listen track man promise win regret,['celebrity_&_pop_culture' 'music']
watch howard broadcast day sta summer campmeete river tampa bay church main event stand,['arts_&_culture' 'film_tv_&_video' 'travel_&_adventure']
like think language colloquial usage internet suggest read listen internet love listen year,['learning_&_educational']
trump administration aim block new funding coronavirus testing trace number science don suppo administration try defund science need protect americans jim enabler,['news_&_social_concern' 'science_&_technology']
rapper kanye west hold presidential campaign event,['celebrity_&_pop_culture' 'news_&_social_concern']
nowplaying close sunday di kanye west,['celebrity_&_pop_culture' 'music']
feel lucky stanne bt sta come twitter release persona lemme happy year,['diaries_&_daily_life' 'music']
dear sport don ask old white man black driver sta grand prix racism black life job wear shi sorry tone deaf sync culture,['diaries_&_daily_life' 'news_&_social_concern' 'sports']
sigh thing add fun lincoln rapper kanye west hold presidential campaign event,['celebrity_&_pop_culture' 'diaries_&_daily_life' 'news_&_social_concern']
boyertown native fellow grad come floorislavanetflix talk start gallon lava season look like interview story,['film_tv_&_video']
swing state voting system leave connect internet month repo say,['news_&_social_concern' 'science_&_technology']
kanye west hold campaign rally south carolina attend mail,['celebrity_&_pop_culture' 'news_&_social_concern']
tucker bill nye science guy bill nye,['celebrity_&_pop_culture' 'film_tv_&_video' 'science_&_technology']
solvesundsbostudio edition wear opera costume design national mask orpheus direct compose harrisonbirtwistle outfit,['arts_&_culture' 'fashion_&_style']
amazing projet glad participate sta lockdown great release thank guide project singer create gorgeous musical piece,['arts_&_culture' 'diaries_&_daily_life' 'music' 'news_&_social_concern']
turn tell national ice cream day get later sad,['diaries_&_daily_life' 'food_&_dining']
celebrate national ice cream day sunday fresh gelato il fiorello open order enjoy scoop favorite flavor patio overlook olive tree suisunvalley,['food_&_dining' 'news_&_social_concern']
remember tv internet netflix recode peter kafka join talk,['film_tv_&_video']
saturday night accessory rise gold diamond bracelet beverlyhill thank monogrammitbeverlyhill mask,['fashion_&_style']
happy national ice cream day celebrate healthy digestible alternative ice cream pup frozen yogu cool treat hot day day waglocal shoplocal,['food_&_dining' 'news_&_social_concern']
terence trent arby wish video,['celebrity_&_pop_culture' 'film_tv_&_video' 'music']
truth mask initiation ritual okc join nwo mayor david holt,['fitness_&_health' 'news_&_social_concern']
august alsina rick ross entanglements audio messyyyyy,['celebrity_&_pop_culture' 'music']
watch stop asteroid feat bill nye youtube war states space,['film_tv_&_video' 'science_&_technology']
happy national ice cream day true love creamy creation,['diaries_&_daily_life' 'food_&_dining' 'news_&_social_concern']
sideshow episode chrono cross nostalgia go time scar chrono cross vgm tune find internet awesome open eye great vgm,['diaries_&_daily_life' 'film_tv_&_video' 'music']
watch happen broadcast kanye west hold presidential campaign rally south carolina,['celebrity_&_pop_culture' 'news_&_social_concern']
quick mix lady new album available major music platform check new iamnialong movie fatal affair netflix look amazing supportaqueen,['film_tv_&_video' 'music']
national ice cream day head splendid ice,['diaries_&_daily_life' 'food_&_dining' 'news_&_social_concern']
worldwide trend follow insight jovic hernane bill nye giroud okan buruk javier aguirre chris wallace erica henderson ffs netflix renew anne view google search trend insight,['film_tv_&_video' 'science_&_technology']
laliga miss legane couldn pull great escape real madrid tonight repo,['sports']
decide espresso ice cream national ice cream day keto friendly sugar free ice cream super creamy delicious condense milk recipe base,"['diaries_&_daily_life' 'fitness_&_health' 'food_&_dining'
 'news_&_social_concern']"
kanye west have true town hall moderator directly talk listen audience,['celebrity_&_pop_culture' 'music' 'news_&_social_concern']
sad announce tourney come saturday sorry ppl excited work thing come compete maybe month,['diaries_&_daily_life' 'sports']
united states lose battle wrong death record set daily industrialized nation national mask requirement need listen science fauciisahero president kamala,['news_&_social_concern' 'science_&_technology']
fun build great goo album pick fave song requirement track number match original studio album recording come,['diaries_&_daily_life' 'music']
nowplaying probe act official shiraz listen dremtgi dremstuff,['celebrity_&_pop_culture' 'music']
live rapper kanye west hold campaign event south carolina kanye west need psych help kim help man,['celebrity_&_pop_culture' 'music' 'news_&_social_concern']
happy national ice cream day miss cleaning video nike sb dunk chunky dunky today perfect day check favorite jerry ice cream flavor video,['food_&_dining']
happy national ice cream day celebrate go time definitely place check rooster ice cream,['arts_&_culture' 'food_&_dining']
kanye west see wife kim kardashian child north saint chicago mail,['celebrity_&_pop_culture' 'family' 'music']
happy national ice cream day,['arts_&_culture' 'food_&_dining']
sta new school year corner important talk kid stay safe resume person class pediatrician bridget boyd md cover talk kid pandemic,"['fitness_&_health' 'learning_&_educational' 'news_&_social_concern'
 'youth_&_student_life']"
tifanni tiffani deep voice tiff tiff tiff tiff tiff tiff tiff tiff tiffani cop bad tiffani tiff tiff tiff tiff bill nye science guy song tiff yes bored,['celebrity_&_pop_culture' 'diaries_&_daily_life' 'music']
frank ocean ivy sta,['celebrity_&_pop_culture' 'film_tv_&_video' 'music']
perfect place celebrate national ice cream day nyc,['arts_&_culture' 'food_&_dining']
pint bold bearcat ice cream great rn national ice cream day ice,['food_&_dining']
scoop favorite national ice cream day sure grab sugar cone scoop blanchard dark dark evening,['food_&_dining']
happy national ice cream day blink square soba mtvhottest blackpink global,['celebrity_&_pop_culture' 'food_&_dining' 'music']
imposibleng national ice cream day lang kaya nagppost sila ge self mtvhott blackpink global,['food_&_dining' 'music']
snoop dogg respond kanye west harriet tubman,"['celebrity_&_pop_culture' 'diaries_&_daily_life' 'music'
 'news_&_social_concern']"
nowplaye win feat snoop dogg pain ludacris rick ross dj khaled,['music']
halo infinite make want gen console thing hope game offline forge mode close make awesome map internet drop instantly get boot forge halo guardian,['gaming' 'sports']
lowkey miss freshman year walk corner literally danya neya single day,['diaries_&_daily_life' 'relationships' 'youth_&_student_life']
situation jamal adam officially reach boiling point jet gm joe douglas reportedly open trading adam sta season takeflight,['celebrity_&_pop_culture' 'sports']
kase hunnid snoop dogg rick ross yd luv dawgs,['celebrity_&_pop_culture' 'music']
power piano display enjoy high flavour offer monolithic bumpinthehump stream tracklist,['music']
superstar mahesh destroy box office records sarkaruvaaripaata maheshbabubdaycdp,['celebrity_&_pop_culture' 'film_tv_&_video']
